Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARCTACOMPVIS_DEBITA,SECUENCIALCLIENTETIPORUBROPORCOBRAR_CARGA,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARCTACOMPVIS_DEBITA,SECUENCIALCUENTACOMPVISDEBITA,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARCTACOMPVIS_DEBITA,FECHASISTEMA,datetime(3),NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARCTACOMPVIS_DEBITA,FECHAMAQUINA,datetime(3),NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARCTACOMPVIS_DEBITA,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARCTACOMPVIS_DEBITA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARCTACOMPVIS_DEBITA,NUMEROVERIFICADOR,int,NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARCTACOMPVIS_DEBITA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,SECUENCIALCLIENTETIPORUBROPORCOBRAR,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,SECUENCIALPRESTAMO,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,SECUENCIALCOMPONENTEMANUAL,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,CODIGOTIPOGASTO,char(2),NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,NUMEROCUOTA,int,NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,DETALLE,varchar(250),NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,VALOR,"decimal(18,2)",NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,FECHASISTEMA,datetime(3),NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,FECHAMAQUINA,datetime(3),NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,NUMEROVERIFICADOR,int,NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRARINFOPRESTAMO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
