Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDADET,SALDO,"decimal(18,2)",NO,,,
FBS_CAJAS.MOVIMIENTOBOVEDACOMP_BOVEDADET,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOVIMIENTOCAJACHICA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.MOVIMIENTOCAJACHICA,SECUENCIALCAJACHICA,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOCAJACHICA,NUMERODOCUMENTO,varchar(50),NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA,MONTO,"decimal(18,2)",NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA,CONCEPTO,varchar(200),NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA,ESINGRESO,tinyint unsigned,NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA,FECHASISTEMA,datetime,NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA,FECHAMAQUINA,datetime(3),NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESO,SECUENCIALMOVIMIENTOCAJACHICA,int,NO,PRI,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESO,BENEFICIARIO,varchar(200),NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESO,SECUENCIALOFICINADEPARTAMENTO,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESO,ESTACONTABILIZADO,tinyint unsigned,NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESO,ESNODEDUCIBLE,tinyint unsigned,NO,,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESO,EXCLUIRLIBROCOMPRAS,tinyint unsigned,NO,,0,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESO,ESARENDIR,tinyint unsigned,NO,,0,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESO,SECUENCIALTIPOEGRESOCAJACHICA,int,NO,MUL,,
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.MOVIMIENTOCAJACHICA_EGRESOPREIMPRESO,SECUENCIALMOVIMIENTOCAJACHICA,int,NO,PRI,,
