Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_PRESUPUESTOS.SOLICITUDCONTROLPRESUPUESTO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.TIPOMETA,CODIGO,char(5),NO,PRI,,
FBS_PRESUPUESTOS.TIPOMETA,NOMBRE,varchar(50),NO,,,
FBS_PRESUPUESTOS.TIPOMETA,CODIGOTIPOPRODUCTO,varchar(30),NO,MUL,,
FBS_PRESUPUESTOS.TIPOMETA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_PRESUPUESTOS.TIPOMETA,NUMEROVERIFICADOR,int,NO,,,
FBS_PRESUPUESTOS.TIPOMETA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.TIPOPRORRATEO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.TIPOPRORRATEO,NOMBRE,varchar(50),NO,,,
FBS_PRESUPUESTOS.TIPOPRORRATEO,DIVISOR,int,NO,,,
FBS_PRESUPUESTOS.TIPOPRORRATEO,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_PRESUPUESTOS.TIPOPRORRATEO,NUMEROVERIFICADOR,int,NO,,,
FBS_PRESUPUESTOS.TIPOPRORRATEO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.USUARIOCONTROLMETA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.USUARIOCONTROLMETA,MES,int,NO,,,
FBS_PRESUPUESTOS.USUARIOCONTROLMETA,ANIO,int,NO,,,
FBS_PRESUPUESTOS.USUARIOCONTROLMETA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_PRESUPUESTOS.USUARIOCONTROLMETA,NUMEROVERIFICADOR,int,NO,,,
FBS_PRESUPUESTOS.USUARIOCONTROLMETA,SECUENCIALMETA,int,NO,MUL,,
FBS_PRESUPUESTOS.USUARIOCONTROLMETA,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_PRESUPUESTOS.USUARIOCONTROLMETA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.USUARIOMETA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.USUARIOMETA,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_PRESUPUESTOS.USUARIOMETA,SECUENCIALMETA,int,NO,MUL,,
FBS_PRESUPUESTOS.USUARIOMETA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_PRESUPUESTOS.USUARIOMETA,NUMEROVERIFICADOR,int,NO,,,
FBS_PRESUPUESTOS.USUARIOMETA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.USUARIOMETA_ITEMMETA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.USUARIOMETA_ITEMMETA,SECUENCIALUSUARIOMETA,int,NO,MUL,,
FBS_PRESUPUESTOS.USUARIOMETA_ITEMMETA,SECUENCIALITEMMETA,int,NO,MUL,,
FBS_PRESUPUESTOS.USUARIOMETA_ITEMMETA,VALOR,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.USUARIOMETA_ITEMMETA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
