Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,TIPOONUMERODOCUMENTO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,FECHAORIGENDEUDA,datetime(3),NO,,,
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,TITULAR,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,INSTITUCIONOPERSONAACREEDORA,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,MONTO,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,SALDOPENDIENTE,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONPASIVOPORDEUDA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONPRODUCTOAGROINDUSTRIAL,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONPRODUCTOAGROINDUSTRIAL,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONPRODUCTOAGROINDUSTRIAL,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONPRODUCTOAGROINDUSTRIAL,CODIGOTIPOPRODUCTOAGROINDUSTRIAL,varchar(5),NO,MUL,,
FBS_NOMINA.DECLARACIONPRODUCTOAGROINDUSTRIAL,PROPIETARIO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOAGROINDUSTRIAL,DETALLE,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOAGROINDUSTRIAL,VALOR,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOAGROINDUSTRIAL,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOAGROINDUSTRIAL,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONPRODUCTOAGROINDUSTRIAL,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONPRODUCTOBANCARIO,CODIGOPAIS,varchar(10),NO,MUL,,
